,content,retweets,favorites,mentions,hashtags,Volume,returns,wordCount
2018-08-21,"I hope John Brennan, the worst CIA Director in our country’s history, brings a lawsuit. It will then be very easy to get all of his records, texts, emails and documents to show not only the poor job he did, but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!",25760,100259,,,2689560000.0,-0.0003981517707819,54
2018-08-21,"Everybody wants to keep their Security Clearance, it’s worth great prestige and big dollars, even board seats, and that is why certain people are coming forward to protect Brennan. It certainly isn’t because of the good job he did! He is a political “hack.”",22559,92083,,,2689560000.0,-0.0003981517707819,44
2018-08-21,"Will Bruce Ohr, whose family received big money for helping to create the phony, dirty and discredited Dossier, ever be fired from the Jeff Sessions “Justice” Department? A total joke!",17718,71069,,,2689560000.0,-0.0003981517707819,30
2018-08-21,"“Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didn’t happen.” Darrell Issa, House Oversight. We can take out the word “apparently.”  ",14842,59437,@FoxNews,,2689560000.0,-0.0003981517707819,32
2018-08-21,"It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can, and must, END THIS NOW! The Senate should pass the STOP ACT – and firmly STOP this poison from killing our children and destroying our country. No more delay!",24120,92359,,,2689560000.0,-0.0003981517707819,48
2018-08-21,".   is an extraordinary woman of great accomplishment & potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime, loves our Military & Vets-has my total Endorsement!",11396,48532,@DianeHarkey,,2689560000.0,-0.0003981517707819,43
2018-08-21,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful   over Brennan’s Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED?  ,17948,72116,"@PARISDENNARD,@seanhannity",,2689560000.0,-0.0003981517707819,37
2018-08-21,"Will be going to the Great State of West Virginia on Tuesday Night to campaign & do a Rally Speech for a hard working and spectacular person, A.G. Patrick Morrisey, who is running for the U.S. Senate. Patrick has great Energy & Stamina-I need his VOTE to MAGA. Total Endorsement!",12625,56118,,,2689560000.0,-0.0003981517707819,50
2018-08-21,"I am hearing so many great things about the Republican Party’s California Gubernatorial Candidate, John Cox. He is a very successful businessman who is tired of high Taxes & Crime. He will Make California Great Again & make you proud of your Great State again. Total Endorsement!",17903,74813,,,2689560000.0,-0.0003981517707819,47
2018-08-22,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,24007,89123,,,2713910000.0,-0.0016912621251551,15
2018-08-22,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesn’t lose his Security Clearance for lying to Congress!,15039,68735,,,2713910000.0,-0.0016912621251551,32
2018-08-22,"Fake News, of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of!",13735,63179,,,2713910000.0,-0.0016912621251551,38
2018-08-22,"I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences, our country would be overrun with people trying to get in, and our system could not handle it!",22238,97598,,,2713910000.0,-0.0016912621251551,47
2018-08-22,"Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia, against all odds, and having Patrick, a real fighter, by my side, would make things so much easier. See you later. CLEAN COAL!!!!",14590,66314,,,2713910000.0,-0.0016912621251551,47
2018-08-22,"Bill DeBlasio, the high taxing Mayor of NYC, just stole my campaign slogan: PROMISES MADE PROMISES KEPT! That’s not at all nice. No imagination!  ",16169,70264,@foxandfriends,,2713910000.0,-0.0016912621251551,24
2018-08-22,"To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime, Borders & 2nd Amendment. Loves our Military & our Vets. He has my complete and total Endorsement!",15489,68547,,,2713910000.0,-0.0016912621251551,43
2018-08-22,Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets:   …,8764,40634,,,2713910000.0,-0.0016912621251551,15
2018-08-22,"Just landed in West Virginia. Big crowd, looking forward to seeing everyone soon! # MAGA",11437,68615,,#MAGA,2713910000.0,-0.0016912621251551,15
2018-08-22,MAKING AMERICA GREAT AGAIN!  …,14434,62247,,,2713910000.0,-0.0016912621251551,5
2018-08-22,Thank you West Virginia. I love you! ,14235,71178,,,2713910000.0,-0.0016912621251551,7
2018-08-23,"If anyone is looking for a good lawyer, I would strongly suggest that you don’t retain the services of Michael Cohen!",31110,134775,,,2596190000.0,0.006198839704363,21
2018-08-23,"I feel very badly for Paul Manafort and his wonderful family. “Justice” took a 12 year old tax case, among other things, applied tremendous pressure on him and, unlike Michael Cohen, he refused to “break” - make up stories in order to get a “deal.” Such respect for a brave man!",19299,85957,,,2596190000.0,0.006198839704363,51
2018-08-23,"A large number of counts, ten, could not even be decided in the Paul Manafort case. Witch Hunt!",11169,55781,,,2596190000.0,0.006198839704363,18
2018-08-23,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled!,22334,87669,,,2596190000.0,0.006198839704363,29
2018-08-23,Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on   for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades.,11694,58516,@foxandfriends,,2596190000.0,0.006198839704363,32
2018-08-23,"Everyone in the path of # HurricaneLane please prepare yourselves, heed the advice of State and local officials, and follow   for updates. Be safe!  …",9506,40462,@NWSHonolulu,#HurricaneLane,2596190000.0,0.006198839704363,25
2018-08-23,  …,7308,31998,,,2596190000.0,0.006198839704363,1
2018-08-23,"Longest bull run in the history of the stock market, congratulations America!",20035,93872,,,2596190000.0,0.006198839704363,12
2018-08-23,I will be interviewed on   by   tomorrow from 6:00 A.M. to 9:00 A.M. Enjoy!,9029,46674,"@foxandfriends,@ainsleyearhardt",,2596190000.0,0.006198839704363,14
2018-08-23,"The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is, they forgot to campaign in numerous states!",31429,136434,,,2596190000.0,0.006198839704363,36
2018-08-23,I have asked Secretary of State   to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.”    ,37289,116801,"@SecPompeo,@TuckerCarlson,@FoxNews",,2596190000.0,0.006198839704363,35
2018-08-26,"Michaels Cohen’s attorney clarified the record, saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media!",18138,71556,,,2854080000.0,0.0076704094276471,46
2018-08-26,Jeff Sessions said he wouldn’t allow politics to influence him only because he doesn’t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion!,20504,83717,,,2854080000.0,0.0076704094276471,45
2018-08-26,".   “Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet, these are not lifetime appointments. You serve at the pleasure of the President.”",15323,67855,@LindseyGrahamSC,,2854080000.0,0.0076704094276471,34
2018-08-26,"Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails, many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!",35501,135917,,,2854080000.0,0.0076704094276471,51
2018-08-26,"“The FBI only looked at 3000 of 675,000 Crooked Hillary Clinton Emails.” They purposely didn’t look at the disasters. This news is just out.  ",28856,97267,@FoxNews,,2854080000.0,0.0076704094276471,24
2018-08-26,“The FBI looked at less than 1%” of Crooked’s Emails!,24243,89927,,,2854080000.0,0.0076704094276471,10
2018-08-26,"Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government, and all working closely together....A big Trade Agreement with Mexico could be happening soon!",18241,87740,,,2854080000.0,0.0076704094276471,35
2018-08-26,Stock Market hit all time high on Friday. Congratulations U.S.A.!,23000,121232,,,2854080000.0,0.0076704094276471,10
